OffspID,Dam,Sire,DamOrigin,SireOrigin,DamNatalPop,SireNatalPop
Uts_12_0y_613,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_614,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_615,usF2011,NA,NA,NA,NA,NA
Uts_12_0y_616,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_617,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_618,usF2011,Uts_11A_007,NA,local,NA,TenoMainstem
Uts_12_0y_619,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_620,usF2011,Uts_11A_014,NA,local,NA,TenoMainstem
Uts_12_0y_621,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_622,usF2011,Uts_11A_006,NA,local,NA,TenoMainstem
Uts_12_0y_623,NA,usM2011,NA,NA,NA,NA
Uts_12_0y_624,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_625,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_626,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_627,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_628,NA,usM2011,NA,NA,NA,NA
Uts_12_0y_629,Uts_11A_052,Uts_11A_006,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_630,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_631,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_632,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_633,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_634,Uts_11A_052,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_635,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_636,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_637,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_638,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_639,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_640,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_641,usF2011,NA,NA,NA,NA,NA
Uts_12_0y_642,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_643,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_644,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_645,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_646,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_647,Uts_11A_037,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_648,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_649,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_650,usF2011,Uts_11A_009,NA,disperser,NA,Gossjohka
Uts_12_0y_651,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_652,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_653,usF2011,Uts_11A_007,NA,local,NA,TenoMainstem
Uts_12_0y_654,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_655,usF2011,Uts_11A_006,NA,local,NA,TenoMainstem
Uts_12_0y_656,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_657,usF2011,Uts_11A_007,NA,local,NA,TenoMainstem
Uts_12_0y_658,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_659,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_660,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_661,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_662,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_663,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_664,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_665,NA,NA,NA,NA,NA,NA
Uts_12_0y_667,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_668,Uts_11A_053,NA,local,NA,TenoMainstem,NA
Uts_12_0y_669,NA,Uts_11A_006,NA,local,NA,TenoMainstem
Uts_12_0y_670,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_671,usF2011,Uts_11A_040,NA,local,NA,TenoMainstem
Uts_12_0y_672,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_673,usF2011,Uts_11A_026,NA,local,NA,TenoMainstem
Uts_12_0y_674,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_675,usF2011,Uts_11A_040,NA,local,NA,TenoMainstem
Uts_12_0y_676,Uts_11A_029,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_677,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_678,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_679,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_680,usF2011,Uts_11A_018,NA,local,NA,TenoMainstem
Uts_12_0y_681,usF2011,Uts_11A_040,NA,local,NA,TenoMainstem
Uts_12_0y_682,usF2011,Uts_11A_040,NA,local,NA,TenoMainstem
Uts_12_0y_683,Uts_11A_037,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_684,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_685,Uts_11A_053,Uts_11A_015,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_686,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_687,usF2011,Uts_11A_040,NA,local,NA,TenoMainstem
Uts_12_0y_688,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_689,Uts_11A_022,Uts_11A_026,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_690,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_691,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_692,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_693,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_694,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_695,Uts_11A_037,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_696,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_697,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_698,NA,usM2011,NA,NA,NA,NA
Uts_12_0y_699,usF2011,Uts_11A_009,NA,disperser,NA,Gossjohka
Uts_12_0y_700,NA,Uts_11A_009,NA,disperser,NA,Gossjohka
Uts_12_0y_701,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_702,Uts_11A_053,NA,local,NA,TenoMainstem,NA
Uts_12_0y_703,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_704,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_705,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_706,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_707,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_708,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_709,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_710,Uts_11A_053,Uts_11A_015,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_711,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_712,usF2011,Uts_11A_018,NA,local,NA,TenoMainstem
Uts_12_0y_713,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_714,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_715,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_716,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_717,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_718,usF2011,Uts_11A_049,NA,local,NA,TenoMainstem
Uts_12_0y_719,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_720,usF2011,NA,NA,NA,NA,NA
Uts_12_0y_721,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_722,Uts_11A_053,Uts_11A_015,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_723,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_724,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_725,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_726,Uts_11A_028,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_727,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_728,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_729,usF2011,Uts_11A_015,NA,local,NA,TenoMainstem
Uts_12_0y_730,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_731,Uts_11A_022,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_732,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_733,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_734,Uts_11A_053,Uts_11A_009,local,disperser,TenoMainstem,Gossjohka
Uts_12_0y_735,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_736,Uts_11A_053,Uts_11A_015,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_737,NA,NA,NA,NA,NA,NA
Uts_12_0y_738,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_739,usF2011,NA,NA,NA,NA,NA
Uts_12_0y_740,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_741,usF2011,Uts_11A_040,NA,local,NA,TenoMainstem
Uts_12_0y_742,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_743,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_744,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_745,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_746,Uts_11A_053,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_747,usF2011,NA,NA,NA,NA,NA
Uts_12_0y_748,usF2011,NA,NA,NA,NA,NA
Uts_12_0y_749,usF2011,NA,NA,NA,NA,NA
Uts_12_0y_750,Uts_11A_037,Uts_11A_017,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_751,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_752,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_754,usF2011,Uts_11A_040,NA,local,NA,TenoMainstem
Uts_12_0y_755,usF2011,Uts_11A_019,NA,local,NA,TenoMainstem
Uts_12_0y_756,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_757,Uts_11A_037,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_758,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_759,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_760,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_761,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_762,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_763,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_764,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_765,usF2011,Uts_11A_012,NA,local,NA,TenoMainstem
Uts_12_0y_766,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_767,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_768,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_769,usF2011,Uts_11A_040,NA,local,NA,TenoMainstem
Uts_12_0y_770,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_771,usF2011,NA,NA,NA,NA,NA
Uts_12_0y_772,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_773,usF2011,NA,NA,NA,NA,NA
Uts_12_0y_774,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_775,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_776,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_777,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_778,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_779,usF2011,Uts_11A_036,NA,local,NA,TenoMainstem
Uts_12_0y_780,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_781,Uts_11A_039,Uts_11A_018,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_782,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_783,usF2011,Uts_11A_018,NA,local,NA,TenoMainstem
Uts_12_0y_784,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_785,usF2011,Uts_11A_012,NA,local,NA,TenoMainstem
Uts_12_0y_786,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_787,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_788,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_789,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_790,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_791,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_792,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_793,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_794,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_795,usF2011,Uts_11A_036,NA,local,NA,TenoMainstem
Uts_12_0y_796,Uts_11A_028,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_797,Uts_11A_028,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_798,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_799,usF2011,Uts_11A_036,NA,local,NA,TenoMainstem
Uts_12_0y_800,Uts_11A_028,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_801,Uts_11A_039,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_802,Uts_11A_037,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_803,usF2011,Uts_11A_036,NA,local,NA,TenoMainstem
Uts_12_0y_804,Uts_11A_037,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_805,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_806,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_807,Uts_11A_039,Uts_11A_040,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_808,Uts_11A_028,usM2011,local,NA,TenoMainstem,NA
Uts_12_0y_809,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_810,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_811,Uts_11A_039,Uts_11A_018,local,local,TenoMainstem,TenoMainstem
Uts_12_0y_812,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_813,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_814,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_815,usF2011,Uts_11A_036,NA,local,NA,TenoMainstem
Uts_12_0y_816,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_817,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_818,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_819,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_820,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_821,usF2011,Uts_11A_012,NA,local,NA,TenoMainstem
Uts_12_0y_822,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_823,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_824,usF2011,usM2011,NA,NA,NA,NA
Uts_12_0y_825,usF2011,Uts_11A_011,NA,local,NA,TenoMainstem
Uts_12_0y_826,usF2011,usM2011,NA,NA,NA,NA
Uts_13_0y_0001,Uts_12A_004,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0002,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0003,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0004,Uts_12A_004,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0006,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0007,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0008,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0009,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0010,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0011,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0012,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0014,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0015,usF2012,Uts_12A_005,NA,disperser,NA,Akujoki
Uts_13_0y_0016,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0017,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0018,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0019,usF2012,Uts_12A_005,NA,disperser,NA,Akujoki
Uts_13_0y_0020,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0021,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0022,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0023,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0024,usF2012,NA,NA,NA,NA,NA
Uts_13_0y_0025,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0026,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0027,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0028,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0029,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0030,NA,usM2012,NA,NA,NA,NA
Uts_13_0y_0031,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0032,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0033,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0034,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0035,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0036,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0037,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0038,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0039,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0040,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0041,usF2012,Uts_12A_005,NA,disperser,NA,Akujoki
Uts_13_0y_0042,NA,usM2012,NA,NA,NA,NA
Uts_13_0y_0043,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0044,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0045,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0046,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0047,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0048,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0049,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0050,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0051,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0052,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0053,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0054,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0055,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0056,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0057,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0058,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0059,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0060,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0062,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0063,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0064,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0065,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0066,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0067,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0068,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0069,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0070,usF2012,Uts_12A_005,NA,disperser,NA,Akujoki
Uts_13_0y_0072,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0073,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0074,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0075,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0076,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0078,Uts_12A_004,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0079,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0080,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0081,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0082,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0083,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0084,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0085,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0086,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0087,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0088,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0089,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0090,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0091,NA,usM2012,NA,NA,NA,NA
Uts_13_0y_0092,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0093,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0094,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0095,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0096,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0097,usF2012,Uts_12A_034,NA,local,NA,TenoMainstem
Uts_13_0y_0098,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0099,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0100,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0101,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0103,usF2012,Uts_12A_028,NA,local,NA,TenoMainstem
Uts_13_0y_0105,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0106,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0107,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0108,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0109,NA,usM2012,NA,NA,NA,NA
Uts_13_0y_0110,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0111,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0112,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0113,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0114,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0115,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0116,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0117,usF2012,Uts_12A_036,NA,local,NA,TenoMainstem
Uts_13_0y_0118,usF2012,Uts_12A_034,NA,local,NA,TenoMainstem
Uts_13_0y_0119,usF2012,NA,NA,NA,NA,NA
Uts_13_0y_0120,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0121,usF2012,Uts_12A_034,NA,local,NA,TenoMainstem
Uts_13_0y_0122,usF2012,Uts_12A_005,NA,disperser,NA,Akujoki
Uts_13_0y_0123,usF2012,NA,NA,NA,NA,NA
Uts_13_0y_0124,Uts_12A_004,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0125,usF2012,Uts_12A_005,NA,disperser,NA,Akujoki
Uts_13_0y_0126,Uts_12A_004,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0127,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0128,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0129,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0130,Uts_12A_004,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0131,Uts_12A_004,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0132,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0133,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0134,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0135,Uts_12A_030,Uts_12A_011,local,local,TenoMainstem,TenoMainstem
Uts_13_0y_0136,Uts_12A_030,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0137,Uts_12A_030,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0138,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0139,usF2012,Uts_12A_034,NA,local,NA,TenoMainstem
Uts_13_0y_0140,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0141,Uts_12A_003,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0142,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0143,usF2012,Uts_12A_034,NA,local,NA,TenoMainstem
Uts_13_0y_0144,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0145,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0146,usF2012,Uts_12A_034,NA,local,NA,TenoMainstem
Uts_13_0y_0147,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0148,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0149,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0150,usF2012,Uts_12A_016,NA,local,NA,TenoMainstem
Uts_13_0y_0151,NA,usM2012,NA,NA,NA,NA
Uts_13_0y_0152,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0153,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0154,usF2012,Uts_12A_007,NA,local,NA,TenoMainstem
Uts_13_0y_0155,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0156,Uts_12A_018,usM2012,disperser,NA,Ylakongas,NA
Uts_13_0y_0157,usF2012,Uts_12A_009,NA,local,NA,TenoMainstem
Uts_13_0y_0158,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0159,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0160,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0161,usF2012,Uts_12A_036,NA,local,NA,TenoMainstem
Uts_13_0y_0162,Uts_12A_018,Uts_12A_016,disperser,local,Ylakongas,TenoMainstem
Uts_13_0y_0163,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0164,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0165,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0166,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0167,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0168,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0169,Uts_12A_003,usM2012,local,NA,TenoMainstem,NA
Uts_13_0y_0170,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0171,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0172,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0173,Uts_12A_030,Uts_12A_022,local,local,TenoMainstem,TenoMainstem
Uts_13_0y_0174,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0175,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0176,Uts_12A_030,Uts_12A_009,local,local,TenoMainstem,TenoMainstem
Uts_13_0y_0177,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0178,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0179,usF2012,Uts_12A_036,NA,local,NA,TenoMainstem
Uts_13_0y_0180,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0181,usF2012,usM2012,NA,NA,NA,NA
Uts_13_0y_0182,usF2012,usM2012,NA,NA,NA,NA
