id,dam,sire,birth_year,gender
UTS_16_0y_0667,*64,#51,2,male
UTS_16_0y_0918,*64,#51,2,male
UTS_16_0y_1709,*64,#51,2,female
UTS_16_0y_1888,*64,#51,2,female
UTS_16_0y_2276,*64,#51,2,female
UTS_17_1y_1257,*64,#83,2,male
UTS_17_1y_0615,*64,#83,2,male
UTS_16_0y_0075,*64,#83,2,female
UTS_16_0y_0089,*64,#83,2,male
UTS_16_0y_0326,*64,#83,2,female
UTS_16_0y_0462,*64,#83,2,female
UTS_16_0y_0906,*64,#83,2,male
UTS_16_0y_0938,*64,#83,2,female
UTS_16_0y_1037,*64,#83,2,female
UTS_16_0y_1195,*64,#83,2,female
UTS_16_0y_1388,*64,#83,2,female
UTS_16_0y_2043,*64,#83,2,female
UTS_16_0y_2051,*64,#83,2,female
UTS_16_0y_2210,*64,#83,2,male
UTS_16_0y_2257,*64,#83,2,female
UTS_17_1y_1771,*64,#162,2,female
UTS_16_0y_0659,*64,#162,2,female
UTS_16_0y_1543,*64,#89,2,male
UTS_17_1y_2467,*279,UTS_15A_011,2,male
UTS_16_0y_0110,*279,UTS_15A_011,2,female
UTS_16_0y_0766,*279,UTS_15A_011,2,male
UTS_16_0y_1823,*279,UTS_15A_011,2,male
UTS_16_0y_1824,*279,UTS_15A_011,2,male
UTS_16_0y_2064,*279,UTS_15A_011,2,male
UTS_16_0y_2153,*279,UTS_15A_011,2,female
UTS_17_1y_2402,*279,#37,2,female
UTS_16_0y_0799,*279,#37,2,male
UTS_16_0y_1378,*279,#37,2,female
UTS_16_0y_2065,*279,#37,2,male
UTS_16_0y_0919,*279,#197,2,female
UTS_16_0y_2070,*279,#197,2,male
UTS_16_0y_1496,*279,#40,2,male
UTS_17_1y_1875,*279,#97,2,male
UTS_17_1y_2394,*279,#97,2,male
UTS_17_1y_2447,*279,#97,2,female
UTS_16_0y_0226,*279,#97,2,female
UTS_16_0y_0399,*279,#97,2,male
UTS_16_0y_0598,*279,#97,2,female
UTS_16_0y_0675,*279,#97,2,male
UTS_16_0y_0793,*279,#97,2,female
UTS_16_0y_0795,*279,#97,2,female
UTS_16_0y_0849,*279,#97,2,female
UTS_16_0y_0874,*279,#97,2,male
UTS_16_0y_0950,*279,#97,2,female
UTS_16_0y_0987,*279,#97,2,female
UTS_16_0y_1235,*279,#97,2,male
UTS_16_0y_1276,*279,#97,2,male
UTS_16_0y_1306,*279,#97,2,female
UTS_16_0y_1385,*279,#97,2,female
UTS_16_0y_1810,*279,#97,2,female
UTS_16_0y_2007,*279,#97,2,female
UTS_16_0y_2125,*279,#97,2,female
UTS_16_0y_2333,*279,#97,2,female
UTS_16_0y_1414,*279,#97,2,male
UTS_17_1y_2884,*408,#197,2,female
UTS_16_0y_0477,*408,#197,2,female
UTS_16_0y_0355,*535,#182,2,female
UTS_15_1y_0430,*769,#197,2,female
UTS_16_0y_0616,*559,#224,2,male
UTS_17_1y_2906,*50,#37,2,male
UTS_16_0y_1127,*50,#37,2,male
UTS_16_0y_2066,*50,#37,2,female
UTS_17_1y_0818,*50,#74,2,female
UTS_16_0y_2306,*50,#74,2,female
UTS_17_1y_2388,*50,#197,2,female
UTS_17_1y_0618,*50,#197,2,male
UTS_16_0y_0114,*50,#197,2,male
UTS_16_0y_0244,*50,#197,2,male
UTS_16_0y_0298,*50,#197,2,female
UTS_16_0y_0400,*50,#197,2,male
UTS_16_0y_0862,*50,#197,2,female
UTS_16_0y_2277,*50,#197,2,male
UTS_16_0y_1295,*50,#39,2,female
UTS_17_1y_1581,*50,#90,2,female
UTS_17_1y_1148,*50,#40,2,male
UTS_17_1y_1580,*50,#40,2,female
UTS_17_1y_2440,*50,#40,2,male
UTS_16_0y_0111,*50,#40,2,female
UTS_16_0y_0378,*50,#40,2,male
UTS_16_0y_1284,*50,#40,2,male
UTS_16_0y_0578,*550,#93,2,male
UTS_16_0y_1361,*550,#93,2,female
UTS_16_0y_1516,*550,#51,2,male
UTS_16_0y_1679,*550,#51,2,male
UTS_17_1y_1684,UTS_15A_052,#39,2,female
UTS_16_0y_0366,UTS_15A_052,#39,2,female
UTS_16_0y_1112,UTS_15A_052,#39,2,female
UTS_17_1y_2469,UTS_15A_052,#40,2,female
UTS_16_0y_0046,UTS_15A_052,#40,2,female
UTS_16_0y_0250,UTS_15A_052,#40,2,male
UTS_16_0y_0495,UTS_15A_052,#40,2,male
UTS_16_0y_0531,UTS_15A_052,#40,2,female
UTS_16_0y_0933,UTS_15A_052,#40,2,male
UTS_16_0y_1151,UTS_15A_052,#40,2,female
UTS_16_0y_1186,UTS_15A_052,#40,2,female
UTS_16_0y_1193,UTS_15A_052,#40,2,male
UTS_16_0y_1260,UTS_15A_052,#40,2,male
UTS_16_0y_1277,UTS_15A_052,#40,2,male
UTS_16_0y_1287,UTS_15A_052,#40,2,male
UTS_16_0y_1656,UTS_15A_052,#40,2,female
UTS_17_1y_2368,*102,#197,2,female
UTS_16_0y_0040,*102,#197,2,female
UTS_16_0y_0314,*102,#197,2,female
UTS_16_0y_0544,*102,#197,2,male
UTS_16_0y_0808,*102,#197,2,female
UTS_16_0y_1068,*102,#197,2,female
UTS_16_0y_1266,*102,#197,2,female
UTS_16_0y_1278,*102,#197,2,female
UTS_16_0y_1751,*102,#197,2,male
UTS_16_0y_1968,*102,#197,2,female
UTS_16_0y_2302,*102,#197,2,female
UTS_17_1y_1267,*102,#51,2,male
UTS_17_1y_2423,*102,#51,2,male
UTS_16_0y_0194,*246,#197,2,female
UTS_17_1y_1731,*246,#39,2,male
UTS_17_1y_1916,*246,#39,2,female
UTS_17_1y_2850,*246,#39,2,female
UTS_16_0y_0535,*246,#39,2,female
UTS_16_0y_0248,*524,#90,2,female
UTS_17_1y_1178,UTS_15A_038,UTS_15A_011,2,male
UTS_16_0y_1867,UTS_15A_038,UTS_15A_011,2,female
UTS_16_0y_2185,UTS_15A_038,UTS_15A_011,2,male
UTS_17_1y_2432,*355,#224,2,male
UTS_17_1y_1891,*281,#74,2,male
UTS_17_1y_1962,*281,#74,2,male
UTS_16_0y_0060,*281,#74,2,male
UTS_16_0y_1790,*281,#74,2,female
UTS_16_0y_1879,*281,#74,2,male
UTS_16_0y_1901,*281,#74,2,male
UTS_16_0y_2130,*281,#74,2,male
UTS_16_0y_2155,*281,#74,2,male
UTS_16_0y_2178,*281,#74,2,female
UTS_17_1y_1888,*281,#197,2,female
UTS_17_1y_2892,*281,#197,2,male
UTS_17_1y_0567,*281,#197,2,female
UTS_16_0y_0270,*281,#197,2,male
UTS_16_0y_1258,*281,#197,2,female
UTS_16_0y_1263,*281,#197,2,male
UTS_17_1y_2385,*281,#128,2,male
UTS_17_1y_2873,*281,#128,2,male
UTS_16_0y_0077,*281,#128,2,male
UTS_16_0y_0304,*281,#128,2,male
UTS_16_0y_0341,*281,#128,2,male
UTS_16_0y_0396,*281,#128,2,female
UTS_16_0y_0788,*281,#128,2,female
UTS_16_0y_0956,*281,#128,2,male
UTS_16_0y_1243,*281,#128,2,male
UTS_16_0y_1346,*281,#128,2,male
UTS_16_0y_1956,*281,#128,2,male
UTS_16_0y_1846,*281,#293,2,female
UTS_16_0y_0913,*281,#90,2,male
UTS_16_0y_1187,*281,#90,2,male
UTS_16_1y_0178,*281,#90,2,male
UTS_16_0y_0353,*534,#128,2,male
UTS_16_0y_0367,*534,#128,2,male
UTS_16_0y_0445,*534,#128,2,male
UTS_16_0y_0483,*534,#128,2,female
UTS_16_0y_2084,*534,#128,2,female
UTS_16_0y_1480,*534,#128,2,female
UTS_16_0y_1376,*534,#83,2,male
UTS_16_0y_0418,*539,#197,2,female
UTS_17_1y_0819,UTS_15A_071,#224,2,male
UTS_17_1y_1745,UTS_15A_071,#94,2,male
UTS_17_1y_1747,UTS_15A_071,#94,2,female
UTS_17_1y_1958,UTS_15A_071,#94,2,female
UTS_16_0y_1553,UTS_15A_071,#94,2,female
UTS_17_1y_2881,UTS_15A_071,#79,2,female
UTS_16_0y_0631,UTS_15A_071,#79,2,male
UTS_16_0y_0666,UTS_15A_071,#162,2,female
UTS_17_1y_1658,UTS_15A_071,#157,2,male
UTS_17_1y_2431,UTS_15A_071,#157,2,male
UTS_16_0y_0625,UTS_15A_071,#157,2,female
UTS_16_0y_0665,UTS_15A_071,#157,2,female
UTS_16_0y_0449,*541,#40,2,male
UTS_17_1y_1738,*248,#182,2,female
UTS_16_0y_2269,*248,#182,2,male
UTS_16_0y_0604,*555,#293,2,female
UTS_16_0y_0813,*555,#293,2,male
UTS_17_1y_1844,*268,#157,2,female
UTS_17_2y_2908,*412,#40,2,male
UTS_16_0y_1012,*412,#40,2,female
UTS_16_0y_1214,*412,#40,2,male
UTS_17_1y_1145,UTS_15A_056,#37,2,female
UTS_17_1y_1871,UTS_15A_056,#37,2,female
UTS_17_1y_1939,UTS_15A_056,#37,2,male
UTS_17_1y_0793,UTS_15A_056,#37,2,male
UTS_16_0y_0792,UTS_15A_056,#37,2,female
UTS_16_0y_0797,UTS_15A_056,#37,2,male
UTS_16_0y_0802,UTS_15A_056,#37,2,male
UTS_16_0y_0814,UTS_15A_056,#37,2,male
UTS_16_0y_0832,UTS_15A_056,#37,2,male
UTS_16_0y_1348,UTS_15A_056,#37,2,female
UTS_16_0y_1491,UTS_15A_056,#37,2,female
UTS_16_0y_1551,UTS_15A_056,#37,2,male
UTS_16_0y_1563,UTS_15A_056,#37,2,male
UTS_16_0y_2131,UTS_15A_056,#37,2,male
UTS_16_0y_2291,UTS_15A_056,#37,2,female
UTS_16_0y_1444,UTS_15A_056,#37,2,male
UTS_17_1y_1864,*277,#51,2,female
UTS_16_0y_1492,*277,#51,2,female
UTS_16_0y_1606,*277,#51,2,male
UTS_16_0y_1404,*277,#51,2,male
UTS_16_0y_1440,*277,#51,2,female
UTS_16_0y_1362,*599,#51,2,female
UTS_16_0y_1572,*599,#51,2,male
UTS_16_0y_1675,*599,#51,2,female
UTS_16_0y_1460,*599,#51,2,male
UTS_17_1y_0590,*463,#197,2,female
UTS_16_0y_0214,*463,#197,2,female
UTS_16_0y_1164,*594,#39,2,female
UTS_17_1y_1953,*297,#93,2,male
UTS_17_1y_2392,*297,#93,2,female
UTS_16_0y_1475,*297,#51,2,male
UTS_16_0y_1994,*297,#97,2,male
UTS_16_0y_1408,*297,#97,2,female
UTS_16_0y_0570,*545,#93,2,female
UTS_16_0y_0519,*545,#83,2,female
UTS_16_0y_2048,*410,#37,2,female
UTS_16_0y_2199,*410,#37,2,female
UTS_16_0y_2262,*410,#37,2,female
UTS_17_1y_2902,*410,#197,2,male
UTS_16_0y_0113,*410,#197,2,female
UTS_16_0y_0128,*410,#197,2,female
UTS_16_0y_0422,*410,#197,2,male
UTS_16_0y_0562,*410,#197,2,female
UTS_16_0y_1206,*410,#197,2,female
UTS_16_0y_1813,*410,#197,2,male
UTS_16_0y_2083,*410,#197,2,male
UTS_16_0y_2187,*410,#197,2,male
UTS_16_0y_2227,*410,#197,2,female
UTS_16_0y_2282,*410,#197,2,male
UTS_16_0y_2318,*410,#197,2,male
UTS_16_0y_1410,*410,#197,2,female
UTS_16_0y_0101,*410,#293,2,female
UTS_16_0y_0657,*410,#293,2,male
UTS_16_0y_1383,*410,#293,2,male
UTS_16_0y_2079,*410,#293,2,male
UTS_16_0y_0740,*410,#90,2,male
UTS_16_0y_0651,*94,#93,2,female
UTS_17_1y_2426,*94,#224,2,male
UTS_17_1y_1749,*94,#94,2,male
UTS_17_1y_2455,*94,#94,2,male
UTS_16_0y_0033,*94,#94,2,male
UTS_16_0y_0606,*94,#94,2,female
UTS_16_0y_0614,*94,#94,2,female
UTS_16_0y_0638,*94,#94,2,male
UTS_16_0y_0642,*94,#94,2,female
UTS_16_0y_0661,*94,#94,2,female
UTS_17_1y_1248,*94,#79,2,male
UTS_17_1y_1665,*94,#79,2,female
UTS_17_1y_1671,*94,#162,2,female
UTS_17_1y_1766,*94,#162,2,female
UTS_17_1y_2381,*94,#162,2,male
UTS_17_1y_2395,*94,#162,2,male
UTS_17_1y_2428,*94,#162,2,female
UTS_16_0y_0612,*94,#162,2,male
UTS_17_1y_1652,*94,#89,2,male
UTS_17_1y_1662,*94,#89,2,male
UTS_17_1y_1918,*94,#89,2,male
UTS_17_1y_0619,*94,#89,2,female
UTS_17_1y_0797,*94,#89,2,female
UTS_16_0y_0620,*94,#89,2,male
UTS_16_0y_0633,*94,#89,2,female
UTS_16_0y_0635,*94,#89,2,male
UTS_16_0y_0640,*94,#89,2,female
UTS_16_0y_0645,*94,#89,2,female
UTS_16_0y_0613,*94,#157,2,male
UTS_16_0y_0630,*94,#157,2,female
UTS_16_0y_0185,*456,#74,2,male
UTS_16_0y_0374,*456,#74,2,female
UTS_16_0y_0375,*456,#74,2,male
UTS_16_0y_0377,*456,#74,2,male
UTS_16_0y_1018,*456,#74,2,male
UTS_16_0y_1036,*456,#74,2,female
UTS_16_0y_1181,*456,#74,2,male
UTS_16_0y_2322,*456,#74,2,male
UTS_16_0y_1241,*456,#39,2,male
UTS_16_0y_1894,*456,#39,2,female
UTS_16_0y_2311,*456,#39,2,male
UTS_17_1y_0573,*456,#51,2,male
UTS_16_0y_0882,*456,#51,2,male
UTS_16_0y_0928,*456,#51,2,male
UTS_16_0y_2300,*640,#197,2,female
UTS_16_0y_0669,*565,#83,2,female
UTS_17_1y_0824,*499,#182,2,male
UTS_17_1y_2893,*49,#37,2,male
UTS_16_0y_0285,*49,#37,2,male
UTS_16_0y_0608,*49,#37,2,male
UTS_16_0y_1191,*49,#37,2,male
UTS_16_0y_1345,*49,#37,2,female
UTS_16_0y_1747,*49,#37,2,female
UTS_16_0y_1943,*49,#37,2,female
UTS_16_0y_2275,*49,#37,2,female
UTS_16_0y_0054,*49,#74,2,female
UTS_16_0y_1014,*49,#74,2,female
UTS_16_0y_1296,*49,#74,2,male
UTS_16_0y_2018,*49,#74,2,male
UTS_16_0y_0180,*49,#276,2,female
UTS_16_0y_0454,*49,#276,2,female
UTS_16_0y_0506,*49,#276,2,female
UTS_16_0y_0966,*49,#276,2,female
UTS_16_0y_1357,*49,#276,2,female
UTS_16_0y_1878,*49,#276,2,female
UTS_16_0y_0935,*49,#197,2,female
UTS_16_0y_1742,*49,#197,2,female
UTS_17_1y_1147,*49,#39,2,female
UTS_17_1y_1172,*49,#39,2,male
UTS_17_1y_2415,*49,#39,2,female
UTS_16_0y_0210,*49,#39,2,female
UTS_16_0y_1162,*49,#39,2,male
UTS_17_1y_1576,*49,#128,2,male
UTS_16_0y_0071,*49,#128,2,female
UTS_16_0y_1124,*49,#128,2,female
UTS_16_0y_1134,*49,#293,2,male
UTS_16_0y_2157,*49,#293,2,male
UTS_17_1y_1767,*49,#51,2,female
UTS_16_0y_0164,*49,#51,2,male
UTS_16_0y_0921,*49,#51,2,female
UTS_16_0y_1364,*49,#51,2,male
UTS_16_0y_1526,*49,#51,2,female
UTS_16_0y_2194,*49,#51,2,female
UTS_16_0y_1457,*49,#51,2,female
UTS_16_0y_0269,*49,#83,2,female
UTS_16_0y_0557,*49,#83,2,female
UTS_16_0y_0696,*49,#83,2,female
UTS_16_0y_1318,*49,#83,2,male
UTS_16_0y_1367,*49,#83,2,female
UTS_16_0y_1729,*49,#83,2,female
UTS_16_0y_2046,*49,#83,2,male
UTS_16_0y_2283,*49,#83,2,female
UTS_17_1y_2417,*49,#162,2,female
UTS_16_0y_0599,*49,#162,2,female
UTS_17_1y_1266,*49,#89,2,male
UTS_16_0y_0580,*49,#89,2,male
UTS_16_0y_0622,*49,#89,2,male
UTS_16_0y_1587,*49,#89,2,female
UTS_16_0y_1721,*49,#89,2,female
UTS_16_0y_1412,*49,#89,2,female
UTS_16_0y_1426,*49,#89,2,female
UTS_16_0y_0647,*563,#157,2,female
UTS_17_1y_0813,*497,#51,2,male
UTS_16_0y_0926,*497,#51,2,male
UTS_16_0y_1030,*497,#51,2,female
UTS_16_0y_0006,*299,#297,2,female
UTS_16_0y_0020,*299,#228,2,male
UTS_16_0y_0637,*299,#315,2,female
UTS_16_0y_1547,*299,#315,2,male
UTS_17_1y_1961,*299,#157,2,male
UTS_17_1y_0816,*299,#157,2,female
UTS_16_0y_0001,*299,#157,2,male
UTS_16_0y_0014,*299,#157,2,female
UTS_16_0y_0017,*299,#157,2,male
UTS_16_0y_1340,*299,#157,2,female
UTS_16_0y_0043,*506,#74,2,female
UTS_16_0y_0348,*506,#74,2,male
UTS_16_0y_0717,*506,#74,2,female
UTS_17_1y_1769,*93,#74,2,male
UTS_16_0y_0308,*93,#74,2,female
UTS_16_0y_1662,*93,#74,2,female
UTS_16_0y_1691,*93,#74,2,male
UTS_16_0y_1946,*93,#74,2,female
UTS_16_0y_1975,*93,#74,2,female
UTS_16_0y_2319,*93,#74,2,female
UTS_17_1y_1247,*93,#39,2,male
UTS_17_1y_1761,*93,#39,2,male
UTS_17_1y_1876,*93,#39,2,male
UTS_17_1y_1945,*93,#39,2,female
UTS_17_1y_2889,*93,#39,2,male
UTS_16_0y_0117,*93,#39,2,male
UTS_16_0y_0174,*93,#39,2,female
UTS_16_0y_0252,*93,#39,2,female
UTS_16_0y_0338,*93,#39,2,female
UTS_16_0y_0381,*93,#39,2,female
UTS_16_0y_0482,*93,#39,2,female
UTS_16_0y_0522,*93,#39,2,female
UTS_16_0y_0532,*93,#39,2,female
UTS_16_0y_0541,*93,#39,2,female
UTS_16_0y_0545,*93,#39,2,female
UTS_16_0y_0550,*93,#39,2,male
UTS_16_0y_0780,*93,#39,2,male
UTS_16_0y_0861,*93,#39,2,female
UTS_16_0y_1057,*93,#39,2,male
UTS_16_0y_1098,*93,#39,2,male
UTS_16_0y_1113,*93,#39,2,female
UTS_16_0y_1122,*93,#39,2,male
UTS_16_0y_1274,*93,#39,2,male
UTS_16_0y_1275,*93,#39,2,male
UTS_16_0y_1764,*93,#39,2,male
UTS_16_0y_1853,*93,#39,2,female
UTS_16_0y_2147,*93,#39,2,female
UTS_16_0y_2267,*93,#39,2,female
UTS_16_0y_0769,*93,#293,2,female
UTS_16_0y_1054,*93,#293,2,male
UTS_16_0y_1900,*93,#293,2,female
UTS_16_0y_1951,*93,#293,2,female
UTS_16_0y_2184,*93,#293,2,male
UTS_16_0y_2305,*93,#293,2,male
UTS_16_0y_2341,*93,#293,2,female
UTS_16_0y_0036,*93,#51,2,female
UTS_16_0y_0342,*93,#51,2,female
UTS_16_0y_0561,*93,#51,2,female
UTS_16_0y_0943,*93,#51,2,female
UTS_16_0y_1032,*93,#51,2,female
UTS_16_0y_1313,*93,#51,2,female
UTS_16_0y_2119,*93,#51,2,male
UTS_16_0y_2138,*93,#51,2,male
UTS_16_0y_1436,*93,#51,2,female
UTS_17_1y_1676,*93,#83,2,female
UTS_17_1y_1752,*93,#83,2,male
UTS_16_0y_0475,*93,#83,2,female
UTS_16_0y_0644,*93,#83,2,male
UTS_16_0y_1270,*93,#83,2,female
UTS_16_0y_1449,*93,#83,2,female
UTS_17_1y_0800,*495,#39,2,female
UTS_17_1y_1846,*270,#51,2,female
UTS_16_0y_1320,*270,#51,2,female
UTS_16_0y_1579,*270,#51,2,male
UTS_16_0y_1590,*270,#51,2,female
UTS_16_0y_1421,*270,#51,2,male
UTS_16_0y_0815,*577,#97,2,female
UTS_16_0y_0846,*577,#97,2,female
UTS_16_0y_1315,*577,#97,2,male
UTS_16_0y_1511,*577,#97,2,female
UTS_16_0y_1608,*577,#97,2,male
UTS_16_0y_1651,*577,#97,2,female
UTS_16_0y_1673,*577,#97,2,female
UTS_16_0y_1488,*577,#97,2,male
UTS_16_0y_0155,*515,#39,2,male
UTS_17_1y_2450,*362,#228,2,female
UTS_16_0y_0011,*362,#157,2,female
UTS_16_0y_0023,*362,#157,2,female
UTS_17_1y_0830,*500,#271,2,female
UTS_17_1y_1839,*265,#192,2,female
UTS_15_2y_0084,*265,#278,2,male
UTS_16_0y_0837,*581,#205,2,male
UTS_16_3y_0003,*581,#183,2,female
UTS_16_2y_0011,*737,#168,2,female
UTS_15_2y_0004,*737,#434,2,male
UTS_17_2y_1977,*306,#211,2,male
UTS_17_2y_0635,*306,#278,2,male
UTS_17_0y_1641,*206,#151,2,female
UTS_15_2y_0005,*206,#434,2,male
UTS_15_2y_0041,*206,#268,2,male
UTS_16_1y_0090,*560,#166,2,female
UTS_16_0y_0626,*560,#194,2,male
UTS_17_1y_1937,*295,#205,2,male
UTS_17_1y_0620,*52,#166,2,female
UTS_17_1y_1152,*52,#42,2,male
UTS_17_1y_2445,*52,#42,2,female
UTS_16_0y_0648,*52,#205,2,male
UTS_17_1y_1682,*52,#168,2,female
UTS_17_1y_1683,*52,#168,2,female
UTS_17_1y_1857,*52,#43,2,male
UTS_16_0y_0035,*52,#43,2,male
UTS_17_1y_0583,*52,#271,2,male
UTS_17_1y_1647,UTS_15A_046,#42,2,female
UTS_17_1y_1155,*52,#44,2,male
UTS_17_1y_1265,*52,#44,2,male
UTS_17_1y_1678,*227,#166,2,male
UTS_16_0y_0010,*227,#166,2,female
UTS_16_0y_0791,*227,#166,2,female
UTS_16_0y_0643,*227,#151,2,female
UTS_16_0y_0030,*227,#42,2,male
UTS_17_1y_0815,*227,#205,2,female
UTS_17_1y_1890,*227,#43,2,female
UTS_16_0y_0019,*227,#183,2,male
UTS_16_0y_0609,*48,#194,2,female
UTS_16_0y_1535,*48,#194,2,male
UTS_16_0y_1523,*48,#205,2,female
UTS_16_0y_0656,*48,#316,2,female
UTS_17_1y_1146,*48,#38,2,female
UTS_17_1y_1666,*48,#43,2,female
UTS_16_0y_0034,*504,#205,2,female
UTS_16_1y_0041,*504,#362,2,male
UTS_16_1y_0008,*470,#278,2,male
UTS_16_2y_0007,*470,#362,2,female
UTS_17_1y_0621,*470,#271,2,male
UTS_15_2y_0045,*503,#211,2,female
UTS_16_0y_1735,*470,#44,2,unknown
UTS_16_0y_0026,*502,#44,2,male
UTS_16_0y_0031,*503,#44,2,female
UTS_15_2y_0075,*341,#393,2,female
Uts_13_0y_0241,*341,Uts28,2,female
UTS_17_1y_2366,*341,#205,2,female
Uts_13_0y_0214,*341,#332,2,female
UTS_15_2y_0040,*474,#192,2,male
UTS_15_1y_0422,*474,#424,2,male
UTS_17_1y_0633,*474,#205,2,female
UTS_17_1y_0577,*458,#268,2,male
Uts_13_0y_0204,*458,#332,2,male
UTS_15_2y_0054,*803,#194,2,female
UTS_15_2y_0015,*789,#332,2,female
Uts_13_0y_0334,*733,#393,2,male
UTS_15_2y_0079,*733,#211,2,male
UTS_15_1y_0413,*733,#194,2,female
UTS_17_1y_1873,*228,#194,2,female
UTS_16_0y_0800,*228,#194,2,male
UTS_17_1y_1688,*228,#139,2,female
UTS_17_1y_0629,*472,#183,2,male
UTS_17_1y_0796,*494,#44,2,male
UTS_16_0y_0008,*494,#44,2,female
UTS_15_2y_0028,*794,#168,2,male
UTS_17_1y_1153,*53,#43,2,male
UTS_17_1y_2462,*53,#43,2,female
UTS_16_0y_0013,*53,#43,2,female
UTS_17_1y_2452,*53,#183,2,female
UTS_16_0y_0032,*53,#183,2,female
UTS_17_1y_1763,*255,#183,2,female
UTS_17_1y_2866,*255,#183,2,male
UTS_16_0y_0016,*255,#183,2,male
UTS_16_0y_0009,*193,#205,2,male
UTS_17_0y_1599,*193,#139,2,female
UTS_16_0y_1256,*245,#119,2,female
UTS_17_1y_1730,*245,#178,2,male
UTS_16_0y_0069,*224,#154,2,female
UTS_16_0y_0617,*224,#154,2,female
UTS_16_0y_2137,*224,#154,2,male
UTS_17_1y_1674,*224,#134,2,male
UTS_17_1y_2854,*224,#137,2,female
UTS_16_0y_0973,*224,#137,2,male
UTS_16_0y_0423,*224,#87,2,female
Uts_14_0y_0004,*245,#56,2,female
UTS_16_0y_0887,*564,#119,2,male
UTS_16_0y_0652,*564,#87,2,female
UTS_16_0y_1452,*818,#178,2,female
UTS_16_0y_1803,*359,#87,2,female
UTS_17_1y_2438,*359,#56,2,female
UTS_16_0y_0698,*359,#56,2,female
UTS_17_1y_1160,*58,#47,2,female
UTS_16_0y_1252,*58,UTS_15A_067,2,male
UTS_16_0y_0325,*58,#201,2,female
UTS_17_1y_1935,*58,#184,2,female
UTS_16_0y_1713,*537,#119,2,male
UTS_17_1y_1905,*286,#201,2,female
UTS_16_0y_0511,*58,#221,2,female
UTS_16_0y_0927,*58,#221,2,female
UTS_16_0y_2023,*58,#221,2,female
UTS_16_0y_0245,*58,#227,2,female
UTS_16_0y_0970,*58,#227,2,male
UTS_16_0y_1676,*286,#87,2,male
UTS_16_0y_0487,*58,#56,2,male
UTS_16_0y_1857,*58,#56,2,female
UTS_16_0y_0385,*537,#56,2,male
UTS_17_1y_2461,*95,#47,2,male
UTS_16_0y_2090,*95,#47,2,female
UTS_16_0y_2240,*95,#47,2,male
UTS_17_1y_1249,*95,UTS_17A_096,2,male
UTS_16_0y_0670,*95,UTS_17A_096,2,female
UTS_16_0y_0996,*95,UTS_17A_096,2,male
UTS_17_1y_2459,*95,#181,2,male
UTS_17_1y_0584,*95,#181,2,female
UTS_16_0y_1942,*95,#131,2,male
UTS_16_0y_2218,*95,#131,2,male
UTS_16_0y_0098,*351,#119,2,male
UTS_17_1y_1878,UTS_15A_050,#181,2,male
UTS_17_1y_0781,UTS_15A_050,#181,2,male
UTS_16_0y_0047,UTS_15A_050,#181,2,male
UTS_16_0y_0211,UTS_15A_050,#181,2,female
UTS_16_0y_0233,UTS_15A_050,#181,2,female
UTS_16_0y_0262,UTS_15A_050,#181,2,female
UTS_16_0y_0736,UTS_15A_050,#181,2,female
UTS_16_0y_1922,UTS_15A_050,#181,2,male
UTS_17_1y_2419,*351,#56,2,female
UTS_16_0y_1196,*351,#56,2,female
UTS_17_1y_1914,UTS_15A_061,#137,2,female
UTS_17_1y_0609,UTS_15A_061,#137,2,male
UTS_17_1y_0628,UTS_15A_061,#137,2,female
UTS_16_0y_0424,UTS_15A_061,#137,2,male
UTS_16_0y_0782,UTS_15A_061,#137,2,male
UTS_16_0y_1416,UTS_15A_061,#137,2,female
UTS_16_0y_0668,UTS_15A_061,#87,2,female
UTS_17_1y_2901,UTS_15A_061,#253,2,female
UTS_16_0y_0733,*569,#56,2,female
UTS_17_0y_1380,*71,#119,2,female
UTS_16_0y_0729,*71,#82,2,female
UTS_17_1y_1177,*71,#56,2,male
UTS_16_0y_0749,*516,#119,2,female
UTS_16_0y_2076,*516,#119,2,female
UTS_16_0y_1011,UTS_15A_048,#119,2,male
UTS_16_0y_0549,UTS_15A_048,UTS_17A_096,2,female
UTS_17_1y_0801,UTS_15A_048,#87,2,male
UTS_16_0y_0333,UTS_15A_048,#87,2,female
UTS_16_0y_0352,UTS_15A_048,#87,2,female
UTS_16_0y_0387,UTS_15A_048,#87,2,male
UTS_16_0y_0705,UTS_15A_048,#87,2,female
UTS_16_0y_2248,*639,#47,2,male
UTS_16_0y_0093,UTS_15A_048,#131,2,female
UTS_16_0y_0109,UTS_15A_048,#131,2,male
UTS_16_0y_0163,UTS_15A_048,#131,2,female
UTS_16_0y_0492,UTS_15A_048,#131,2,female
UTS_16_0y_0504,UTS_15A_048,#131,2,male
UTS_16_0y_0156,*516,#56,2,female
UTS_16_0y_0457,*516,#56,2,female
UTS_16_0y_0731,*516,#56,2,male
UTS_16_0y_2174,*516,#56,2,female
UTS_16_0y_0438,*516,#56,2,female
UTS_17_1y_0788,*493,#134,2,female
UTS_16_0y_0679,*493,#134,2,female
UTS_16_0y_1841,*493,#134,2,female
UTS_16_0y_2175,*493,#137,2,female
UTS_16_0y_1317,UTS_15A_023,#47,2,female
UTS_16_0y_2154,UTS_15A_023,#47,2,female
UTS_16_0y_2223,UTS_15A_023,#47,2,female
UTS_16_0y_0898,UTS_15A_023,#178,2,male
