offspring,microsat_dam,microsat_sire,snp_dam,snp_sire
UTS_15_0Y_1661,NA,UTS_14A_060,id_miss,id_miss
UTS_15_0Y_1662,NA,UTS_14A_012,id_miss,id_miss
UTS_15_0Y_1663,NA,UTS_14A_089,id_miss,id_miss
UTS_15_0Y_1664,NA,UTS_14A_012,id_miss,id_miss
UTS_15_0Y_1665,NA,NA,id_miss,id_miss
UTS_15_0Y_1666,NA,UTS_14A_103,id_miss,id_miss
UTS_15_0Y_1667,NA,NA,id_miss,id_miss
UTS_15_0Y_1668,NA,UTS_14A_089,id_miss,id_miss
UTS_15_0Y_1669,UTS_14A_108,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_1670,NA,NA,id_miss,id_miss
UTS_15_0Y_1671,NA,NA,id_miss,id_miss
UTS_15_0Y_1672,NA,UTS_14A_025,id_miss,id_miss
UTS_15_0Y_1673,NA,NA,id_miss,id_miss
UTS_15_0Y_1674,NA,NA,id_miss,id_miss
UTS_15_0Y_1675,UTS_14A_108,UTS_14A_092,id_miss,id_miss
UTS_15_0Y_1676,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_1677,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1678,NA,NA,id_miss,id_miss
UTS_15_0Y_1679,NA,UTS_14A_025,id_miss,id_miss
UTS_15_0Y_1680,NA,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_1681,UTS_14A_108,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_1682,NA,NA,id_miss,id_miss
UTS_15_0Y_1683,NA,NA,id_miss,id_miss
UTS_15_0Y_1684,NA,UTS_14A_103,id_miss,id_miss
UTS_15_0Y_1685,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1686,NA,NA,id_miss,id_miss
UTS_15_0Y_1687,NA,NA,id_miss,id_miss
UTS_15_0Y_1688,NA,UTS_14A_025,id_miss,id_miss
UTS_15_0Y_1689,NA,NA,id_miss,id_miss
UTS_15_0Y_1690,NA,NA,id_miss,id_miss
UTS_15_0Y_1691,NA,NA,id_miss,id_miss
UTS_15_0Y_1692,NA,NA,id_miss,id_miss
UTS_15_0Y_1693,NA,NA,id_miss,id_miss
UTS_15_0Y_1694,NA,NA,id_miss,id_miss
UTS_15_0Y_1695,NA,NA,id_miss,id_miss
UTS_15_0Y_1696,NA,NA,id_miss,id_miss
UTS_15_0Y_1697,NA,NA,id_miss,id_miss
UTS_15_0Y_1698,NA,NA,id_miss,id_miss
UTS_15_0Y_1699,NA,NA,id_miss,id_miss
UTS_15_0Y_1700,NA,NA,id_miss,id_miss
UTS_15_0Y_1701,NA,NA,id_miss,id_miss
UTS_15_0Y_1702,NA,NA,id_miss,id_miss
UTS_15_0Y_1703,NA,NA,id_miss,id_miss
UTS_15_0Y_1704,NA,NA,id_miss,id_miss
UTS_15_0Y_1705,NA,NA,id_miss,id_miss
UTS_15_0Y_1706,NA,NA,id_miss,id_miss
UTS_15_0Y_1707,NA,NA,id_miss,id_miss
UTS_15_0Y_1708,NA,UTS_14A_020,id_miss,id_miss
UTS_15_0Y_1709,NA,NA,id_miss,id_miss
UTS_15_0Y_1710,NA,UTS_14A_027,id_miss,id_miss
UTS_15_0Y_1711,NA,NA,id_miss,id_miss
UTS_15_0Y_1712,NA,NA,id_miss,id_miss
UTS_15_0Y_1713,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_1714,NA,UTS_14A_042,id_miss,id_miss
UTS_15_0Y_1715,NA,NA,id_miss,id_miss
UTS_15_0Y_1716,UTS_14A_108,UTS_14A_053,id_miss,id_miss
UTS_15_0Y_1717,NA,NA,id_miss,id_miss
UTS_15_0Y_1718,NA,NA,id_miss,id_miss
UTS_15_0Y_1719,NA,NA,id_miss,id_miss
UTS_15_0Y_1720,NA,NA,id_miss,id_miss
UTS_15_0Y_1721,NA,NA,id_miss,id_miss
UTS_15_0Y_1723,NA,NA,id_miss,id_miss
UTS_15_0Y_1724,NA,NA,id_miss,id_miss
UTS_15_0Y_1725,NA,NA,id_miss,id_miss
UTS_15_0Y_1726,NA,NA,id_miss,id_miss
UTS_15_0Y_1727,NA,UTS_14A_027,id_miss,id_miss
UTS_15_0Y_1728,NA,NA,id_miss,id_miss
UTS_15_0Y_1729,NA,NA,id_miss,id_miss
UTS_15_0Y_1730,NA,NA,id_miss,id_miss
UTS_15_0Y_1731,NA,NA,id_miss,id_miss
UTS_15_0Y_1732,NA,NA,id_miss,id_miss
UTS_15_0Y_1733,NA,NA,id_miss,id_miss
UTS_15_0Y_1734,NA,UTS_14A_020,id_miss,id_miss
UTS_15_0Y_1735,NA,NA,id_miss,id_miss
UTS_15_0Y_1736,NA,NA,id_miss,id_miss
UTS_15_0Y_1737,NA,NA,id_miss,id_miss
UTS_15_0Y_1738,NA,UTS_14A_027,id_miss,id_miss
UTS_15_0Y_1740,NA,NA,id_miss,id_miss
UTS_15_0Y_1741,NA,NA,id_miss,id_miss
UTS_15_0Y_1742,NA,NA,id_miss,id_miss
UTS_15_0Y_1743,NA,NA,id_miss,id_miss
UTS_15_0Y_1744,NA,NA,id_miss,id_miss
UTS_15_0Y_1745,NA,NA,id_miss,id_miss
UTS_15_0Y_1746,NA,UTS_14A_027,id_miss,id_miss
UTS_15_0Y_1747,NA,NA,id_miss,id_miss
UTS_15_0Y_1748,NA,NA,id_miss,id_miss
UTS_15_0Y_1749,NA,NA,id_miss,id_miss
UTS_15_0Y_1750,NA,NA,id_miss,id_miss
UTS_15_0Y_1751,NA,UTS_14A_027,id_miss,id_miss
UTS_15_0Y_1752,NA,NA,id_miss,id_miss
UTS_15_0Y_1753,NA,NA,id_miss,id_miss
UTS_15_0Y_1754,NA,NA,id_miss,id_miss
UTS_15_0Y_1755,NA,NA,id_miss,id_miss
UTS_15_0Y_1756,NA,NA,id_miss,id_miss
UTS_15_0Y_1757,NA,NA,id_miss,id_miss
UTS_15_0Y_1758,NA,UTS_14A_020,id_miss,id_miss
UTS_15_0Y_1759,NA,NA,id_miss,id_miss
UTS_15_0Y_1760,NA,NA,id_miss,id_miss
UTS_15_0Y_1761,NA,NA,id_miss,id_miss
UTS_15_0Y_1762,NA,NA,id_miss,id_miss
UTS_15_0Y_1763,NA,NA,id_miss,id_miss
UTS_15_0Y_1764,NA,NA,id_miss,id_miss
UTS_15_0Y_1765,NA,NA,id_miss,id_miss
UTS_15_0Y_1766,NA,NA,id_miss,id_miss
UTS_15_0Y_1767,NA,NA,id_miss,id_miss
UTS_15_0Y_1768,NA,NA,id_miss,id_miss
UTS_15_0Y_1769,NA,NA,id_miss,id_miss
UTS_15_0Y_1770,NA,NA,id_miss,id_miss
UTS_15_0Y_1771,NA,NA,id_miss,id_miss
UTS_15_0Y_1772,NA,NA,id_miss,id_miss
UTS_15_0Y_1773,NA,NA,id_miss,id_miss
UTS_15_0Y_1774,NA,UTS_14A_027,id_miss,id_miss
UTS_15_0Y_1775,NA,UTS_14A_020,id_miss,id_miss
UTS_15_0Y_1776,NA,UTS_14A_089,id_miss,id_miss
UTS_15_0Y_1777,NA,NA,id_miss,id_miss
UTS_15_0Y_1778,NA,NA,id_miss,id_miss
UTS_15_0Y_1781,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1782,NA,NA,id_miss,id_miss
UTS_15_0Y_1783,NA,NA,id_miss,id_miss
UTS_15_0Y_1784,UTS_14A_066,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_1785,NA,NA,id_miss,id_miss
UTS_15_0Y_1786,NA,NA,id_miss,id_miss
UTS_15_0Y_1787,NA,NA,id_miss,id_miss
UTS_15_0Y_1788,NA,NA,id_miss,id_miss
UTS_15_0Y_1789,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1790,NA,NA,id_miss,id_miss
UTS_15_0Y_1791,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1792,NA,UTS_14A_076,id_miss,id_miss
UTS_15_0Y_1793,NA,NA,id_miss,id_miss
UTS_15_0Y_1794,NA,NA,id_miss,id_miss
UTS_15_0Y_1795,NA,NA,id_miss,id_miss
UTS_15_0Y_1796,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_1797,NA,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_1798,NA,NA,id_miss,id_miss
UTS_15_0Y_1799,NA,NA,id_miss,id_miss
UTS_15_0Y_1800,NA,NA,id_miss,id_miss
UTS_15_0Y_1801,NA,UTS_14A_025,id_miss,id_miss
UTS_15_0Y_1802,NA,NA,id_miss,id_miss
UTS_15_0Y_1803,NA,NA,id_miss,id_miss
UTS_15_0Y_1804,NA,NA,id_miss,id_miss
UTS_15_0Y_1805,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_1806,NA,NA,id_miss,id_miss
UTS_15_0Y_1807,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1808,UTS_14A_024,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1809,NA,UTS_14A_097,id_miss,id_miss
UTS_15_0Y_1810,UTS_14A_066,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_1811,NA,NA,id_miss,id_miss
UTS_15_0Y_1812,NA,NA,id_miss,id_miss
UTS_15_0Y_1813,NA,NA,id_miss,id_miss
UTS_15_0Y_1814,UTS_14A_108,UTS_14A_076,id_miss,id_miss
UTS_15_0Y_1815,NA,NA,id_miss,id_miss
UTS_15_0Y_1816,NA,NA,id_miss,id_miss
UTS_15_0Y_1817,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_1818,NA,UTS_14A_033,id_miss,id_miss
UTS_15_0Y_1819,NA,NA,id_miss,id_miss
UTS_15_0Y_1820,NA,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_1821,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_1822,NA,NA,id_miss,id_miss
UTS_15_0Y_1823,NA,UTS_14A_099,id_miss,id_miss
UTS_15_0Y_1824,NA,NA,id_miss,id_miss
UTS_15_0Y_1825,NA,NA,id_miss,id_miss
UTS_15_0Y_1826,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_1827,NA,NA,id_miss,id_miss
UTS_15_0Y_1828,NA,UTS_14A_097,id_miss,id_miss
UTS_15_0Y_1829,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_1830,NA,UTS_14A_097,id_miss,id_miss
UTS_15_0Y_1833,NA,NA,id_miss,id_miss
UTS_15_0Y_1834,NA,NA,id_miss,id_miss
UTS_15_0Y_1835,NA,UTS_14A_053,id_miss,id_miss
UTS_15_0Y_1836,NA,UTS_14A_067,id_miss,id_miss
UTS_15_0Y_1837,NA,NA,id_miss,id_miss
UTS_15_0Y_1838,NA,UTS_14A_085,id_miss,id_miss
UTS_15_0Y_1839,NA,NA,id_miss,id_miss
UTS_15_0Y_1840,NA,NA,id_miss,id_miss
UTS_15_0Y_1841,NA,NA,id_miss,id_miss
UTS_15_0Y_1842,NA,NA,id_miss,id_miss
UTS_15_0Y_1843,NA,NA,id_miss,id_miss
UTS_15_0Y_1844,NA,NA,id_miss,id_miss
UTS_15_0Y_1845,NA,UTS_14A_065,id_miss,id_miss
UTS_15_0Y_1846,NA,NA,id_miss,id_miss
UTS_15_0Y_1847,NA,UTS_14A_062,id_miss,id_miss
UTS_15_0Y_1848,NA,NA,id_miss,id_miss
UTS_15_0Y_1849,NA,NA,id_miss,id_miss
UTS_15_0Y_1850,UTS_14A_108,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_1851,NA,UTS_14A_089,id_miss,id_miss
UTS_15_0Y_1852,NA,UTS_14A_067,id_miss,id_miss
UTS_15_0Y_1853,NA,NA,id_miss,id_miss
UTS_15_0Y_1854,NA,NA,id_miss,id_miss
UTS_15_0Y_1855,NA,NA,id_miss,id_miss
UTS_15_0Y_1856,NA,UTS_14A_097,id_miss,id_miss
UTS_15_0Y_1857,NA,NA,id_miss,id_miss
UTS_15_0Y_1858,NA,UTS_14A_054,id_miss,id_miss
UTS_15_0Y_1859,NA,UTS_14A_097,id_miss,id_miss
UTS_15_0Y_1860,UTS_14A_107,NA,id_miss,id_miss
UTS_15_0Y_1862,NA,NA,id_miss,id_miss
UTS_15_0Y_1863,NA,NA,id_miss,id_miss
UTS_15_0Y_1864,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_1865,NA,NA,id_miss,id_miss
UTS_15_0Y_1866,NA,NA,id_miss,id_miss
UTS_15_0Y_1867,NA,NA,id_miss,id_miss
UTS_15_0Y_1868,NA,UTS_14A_054,id_miss,id_miss
UTS_15_0Y_1869,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_1870,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1871,NA,UTS_14A_033,id_miss,id_miss
UTS_15_0Y_1872,NA,NA,id_miss,id_miss
UTS_15_0Y_1873,NA,NA,id_miss,id_miss
UTS_15_0Y_1874,NA,UTS_14A_012,id_miss,id_miss
UTS_15_0Y_1875,NA,UTS_14A_097,id_miss,id_miss
UTS_15_0Y_1876,NA,NA,id_miss,id_miss
UTS_15_0Y_1877,NA,UTS_14A_096,id_miss,id_miss
UTS_15_0Y_1878,NA,NA,id_miss,id_miss
UTS_15_0Y_1879,NA,NA,id_miss,id_miss
UTS_15_0Y_1880,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_1881,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1882,NA,UTS_14A_094,id_miss,id_miss
UTS_15_0Y_1883,NA,NA,id_miss,id_miss
UTS_15_0Y_1884,UTS_14A_024,NA,id_miss,id_miss
UTS_15_0Y_1885,NA,NA,id_miss,id_miss
UTS_15_0Y_1886,NA,NA,id_miss,id_miss
UTS_15_0Y_1887,NA,NA,id_miss,id_miss
UTS_15_0Y_1888,NA,NA,id_miss,id_miss
UTS_15_0Y_1889,NA,UTS_14A_097,id_miss,id_miss
UTS_15_0Y_1890,NA,NA,id_miss,id_miss
UTS_15_0Y_1891,NA,UTS_14A_089,id_miss,id_miss
UTS_15_0Y_1892,NA,NA,id_miss,id_miss
UTS_15_0Y_1893,NA,NA,id_miss,id_miss
UTS_15_0Y_1894,NA,UTS_14A_088,id_miss,id_miss
UTS_15_0Y_1895,NA,NA,id_miss,id_miss
UTS_15_0Y_1896,NA,UTS_14A_012,id_miss,id_miss
UTS_15_0Y_1897,NA,NA,id_miss,id_miss
UTS_15_0Y_1898,NA,UTS_14A_068,id_miss,id_miss
UTS_15_0Y_1899,NA,NA,id_miss,id_miss
UTS_15_0Y_1900,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_1901,NA,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_1902,NA,UTS_14A_012,id_miss,id_miss
UTS_15_0Y_1903,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_1904,NA,NA,id_miss,id_miss
UTS_15_0Y_1905,NA,NA,id_miss,id_miss
UTS_15_0Y_1906,NA,NA,id_miss,id_miss
UTS_15_0Y_1907,UTS_14A_108,UTS_14A_055,id_miss,id_miss
UTS_15_0Y_1908,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1909,NA,UTS_14A_083,id_miss,id_miss
UTS_15_0Y_1910,NA,UTS_14A_091,id_miss,id_miss
UTS_15_0Y_1911,UTS_14A_108,NA,id_miss,id_miss
UTS_15_0Y_1912,NA,UTS_14A_073,id_miss,id_miss
UTS_15_0Y_1913,NA,NA,id_miss,id_miss
UTS_15_0Y_1914,NA,NA,id_miss,id_miss
UTS_15_0Y_1915,NA,NA,id_miss,id_miss
UTS_15_0Y_1916,NA,NA,id_miss,id_miss
UTS_12_0Y_001,NA,NA,id_miss,id_miss
UTS_12_0Y_003,NA,NA,id_miss,id_miss
UTS_12_0Y_004,UTS_11A_037,NA,id_miss,id_miss
UTS_12_0Y_005,NA,NA,id_miss,id_miss
UTS_12_0Y_006,NA,NA,id_miss,id_miss
UTS_12_0Y_007,NA,UTS_11A_051,id_miss,id_miss
UTS_12_0Y_009,NA,UTS_11A_040,id_miss,id_miss
UTS_12_0Y_010,UTS_11A_029,NA,id_miss,id_miss
UTS_12_0Y_011,NA,NA,id_miss,id_miss
UTS_12_0Y_012,NA,NA,id_miss,id_miss
UTS_12_0Y_013,NA,NA,id_miss,id_miss
UTS_12_0Y_014,UTS_11A_028,NA,id_miss,id_miss
UTS_12_0Y_015,NA,UTS_11A_040,id_miss,id_miss
UTS_12_0Y_016,NA,NA,id_miss,id_miss
UTS_12_0Y_017,NA,NA,id_miss,id_miss
UTS_12_0Y_018,NA,NA,id_miss,id_miss
UTS_12_0Y_019,NA,UTS_11A_040,id_miss,id_miss
UTS_12_0Y_020,NA,NA,id_miss,id_miss
UTS_12_0Y_021,NA,NA,id_miss,id_miss
UTS_12_0Y_022,NA,UTS_11A_012,id_miss,id_miss
UTS_12_0Y_023,NA,NA,id_miss,id_miss
UTS_12_0Y_024,NA,NA,id_miss,id_miss
UTS_12_0Y_025,UTS_11A_029,UTS_11A_036,id_miss,id_miss
UTS_12_0Y_026,UTS_11A_029,NA,id_miss,id_miss
UTS_12_0Y_027,UTS_11A_039,NA,id_miss,id_miss
UTS_12_0Y_028,NA,NA,id_miss,id_miss
UTS_12_0Y_029,NA,NA,id_miss,id_miss
UTS_12_0Y_030,NA,NA,id_miss,id_miss
UTS_12_0Y_031,NA,UTS_11A_012,id_miss,id_miss
UTS_12_0Y_032,NA,NA,id_miss,id_miss
UTS_12_0Y_033,NA,NA,id_miss,id_miss
UTS_12_0Y_034,NA,NA,id_miss,id_miss
UTS_12_0Y_035,NA,NA,id_miss,id_miss
UTS_12_0Y_036,NA,NA,id_miss,id_miss
UTS_12_0Y_037,NA,NA,id_miss,id_miss
UTS_12_0Y_038,NA,NA,id_miss,id_miss
UTS_12_0Y_039,NA,NA,id_miss,id_miss
UTS_12_0Y_040,UTS_11A_037,NA,id_miss,id_miss
UTS_12_0Y_041,NA,NA,id_miss,id_miss
UTS_12_0Y_042,NA,UTS_11A_012,id_miss,id_miss
UTS_12_0Y_043,NA,NA,id_miss,id_miss
UTS_12_0Y_044,UTS_11A_039,NA,id_miss,id_miss
UTS_12_0Y_045,NA,NA,id_miss,id_miss
UTS_12_0Y_046,NA,NA,id_miss,id_miss
UTS_12_0Y_047,NA,NA,id_miss,id_miss
UTS_12_0Y_048,NA,NA,id_miss,id_miss
UTS_12_0Y_049,NA,NA,id_miss,id_miss
UTS_12_0Y_050,UTS_11A_037,UTS_11A_036,id_miss,id_miss
UTS_12_0Y_051,UTS_11A_039,NA,id_miss,id_miss
UTS_12_0Y_052,NA,UTS_11A_018,id_miss,id_miss
UTS_12_0Y_053,NA,NA,id_miss,id_miss
UTS_12_0Y_054,NA,NA,id_miss,id_miss
UTS_12_0Y_055,NA,NA,id_miss,id_miss
UTS_12_0Y_056,NA,UTS_11A_043,id_miss,id_miss
UTS_12_0Y_057,NA,UTS_11A_036,id_miss,id_miss
UTS_12_0Y_058,UTS_11A_053,UTS_11A_009,id_miss,id_miss
UTS_12_0Y_059,NA,NA,id_miss,id_miss
UTS_12_0Y_060,NA,NA,id_miss,id_miss
UTS_12_0Y_061,NA,UTS_11A_040,id_miss,id_miss
UTS_12_0Y_062,UTS_11A_037,NA,id_miss,id_miss
UTS_12_0Y_063,NA,UTS_11A_016,id_miss,id_miss
UTS_12_0Y_064,NA,NA,id_miss,id_miss
UTS_12_0Y_065,NA,NA,id_miss,id_miss
UTS_12_0Y_066,NA,NA,id_miss,id_miss
UTS_12_0Y_067,NA,NA,id_miss,id_miss
UTS_12_0Y_068,NA,NA,id_miss,id_miss
UTS_12_0Y_069,NA,NA,id_miss,id_miss
UTS_12_0Y_070,NA,NA,id_miss,id_miss
UTS_12_0Y_071,NA,UTS_11A_036,id_miss,id_miss
UTS_12_0Y_072,NA,NA,id_miss,id_miss
UTS_12_0Y_073,NA,NA,id_miss,id_miss
UTS_12_0Y_074,NA,NA,id_miss,id_miss
UTS_12_0Y_075,NA,NA,id_miss,id_miss
UTS_12_0Y_076,UTS_11A_037,UTS_11A_036,id_miss,id_miss
UTS_12_0Y_077,NA,NA,id_miss,id_miss
UTS_12_0Y_078,NA,NA,id_miss,id_miss
UTS_12_0Y_079,NA,NA,id_miss,id_miss
UTS_12_0Y_080,NA,UTS_11A_040,id_miss,id_miss
UTS_12_0Y_081,UTS_11A_039,UTS_11A_040,id_miss,id_miss
UTS_12_0Y_082,NA,NA,id_miss,id_miss
UTS_12_0Y_083,NA,NA,id_miss,id_miss
UTS_12_0Y_084,NA,NA,id_miss,id_miss
UTS_12_0Y_085,UTS_11A_037,NA,id_miss,id_miss
UTS_12_0Y_086,NA,NA,id_miss,id_miss
UTS_12_0Y_087,NA,NA,id_miss,id_miss
UTS_12_0Y_088,NA,NA,id_miss,id_miss
UTS_12_0Y_089,NA,NA,id_miss,id_miss
UTS_12_0Y_090,UTS_11A_029,NA,id_miss,id_miss
UTS_12_0Y_091,NA,UTS_11A_040,id_miss,id_miss
UTS_12_0Y_092,NA,NA,id_miss,id_miss
UTS_12_0Y_093,NA,NA,id_miss,id_miss
UTS_12_0Y_094,NA,NA,id_miss,id_miss
UTS_12_0Y_095,NA,NA,id_miss,id_miss
UTS_12_0Y_096,NA,NA,id_miss,id_miss
UTS_12_0Y_097,NA,NA,id_miss,id_miss
UTS_12_0Y_098,NA,NA,id_miss,id_miss
UTS_12_0Y_099,NA,NA,id_miss,id_miss
UTS_12_0Y_100,NA,NA,id_miss,id_miss
UTS_12_0Y_101,NA,NA,id_miss,id_miss
UTS_12_0Y_102,NA,NA,id_miss,id_miss
UTS_12_0Y_103,NA,NA,id_miss,id_miss
UTS_12_0Y_104,NA,NA,id_miss,id_miss
UTS_12_0Y_105,NA,NA,id_miss,id_miss
UTS_12_0Y_106,NA,NA,id_miss,id_miss
UTS_12_0Y_107,NA,NA,id_miss,id_miss
UTS_12_0Y_108,NA,NA,id_miss,id_miss
UTS_12_0Y_109,NA,NA,id_miss,id_miss
UTS_12_0Y_110,NA,NA,id_miss,id_miss
UTS_12_0Y_111,NA,UTS_11A_002,id_miss,id_miss
UTS_12_0Y_112,NA,NA,id_miss,id_miss
UTS_12_0Y_113,NA,NA,id_miss,id_miss
UTS_12_0Y_114,NA,NA,id_miss,id_miss
UTS_12_0Y_115,NA,NA,id_miss,id_miss
UTS_12_0Y_116,NA,NA,id_miss,id_miss
UTS_12_0Y_117,NA,NA,id_miss,id_miss
UTS_12_0Y_118,NA,NA,id_miss,id_miss
UTS_12_0Y_119,NA,NA,id_miss,id_miss
UTS_12_0Y_120,NA,NA,id_miss,id_miss
UTS_12_0Y_121,NA,NA,id_miss,id_miss
UTS_12_0Y_122,NA,NA,id_miss,id_miss
UTS_12_0Y_123,NA,NA,id_miss,id_miss
UTS_12_0Y_124,NA,NA,id_miss,id_miss
UTS_12_0Y_125,NA,NA,id_miss,id_miss
UTS_12_0Y_126,NA,NA,id_miss,id_miss
UTS_12_0Y_127,UTS_11A_028,NA,id_miss,id_miss
UTS_12_0Y_128,NA,UTS_11A_034,id_miss,id_miss
UTS_12_0Y_129,NA,NA,id_miss,id_miss
UTS_12_0Y_130,NA,NA,id_miss,id_miss
UTS_12_0Y_131,NA,NA,id_miss,id_miss
UTS_12_0Y_132,NA,NA,id_miss,id_miss
UTS_12_0Y_133,NA,NA,id_miss,id_miss
UTS_12_0Y_134,NA,NA,id_miss,id_miss
UTS_12_0Y_135,NA,NA,id_miss,id_miss
UTS_12_0Y_136,NA,NA,id_miss,id_miss
UTS_12_0Y_137,NA,NA,id_miss,id_miss
UTS_12_0Y_138,NA,NA,id_miss,id_miss
UTS_12_0Y_139,UTS_11A_029,NA,id_miss,id_miss
UTS_12_0Y_140,NA,NA,id_miss,id_miss
UTS_12_0Y_141,NA,UTS_11A_002,id_miss,id_miss
UTS_12_0Y_142,NA,NA,id_miss,id_miss
UTS_12_0Y_143,NA,NA,id_miss,id_miss
UTS_12_0Y_144,NA,NA,id_miss,id_miss
UTS_12_0Y_145,NA,NA,id_miss,id_miss
UTS_12_0Y_146,NA,NA,id_miss,id_miss
UTS_12_0Y_147,NA,NA,id_miss,id_miss
UTS_12_0Y_148,UTS_11A_028,NA,id_miss,id_miss
UTS_12_0Y_149,UTS_11A_037,NA,id_miss,id_miss
UTS_12_0Y_150,NA,NA,id_miss,id_miss
UTS_12_0Y_151,UTS_11A_039,UTS_11A_018,id_miss,id_miss
UTS_12_0Y_152,NA,NA,id_miss,id_miss
UTS_12_0Y_153,NA,NA,id_miss,id_miss
UTS_12_0Y_154,NA,NA,id_miss,id_miss
UTS_12_0Y_155,UTS_11A_028,NA,id_miss,id_miss
UTS_12_0Y_156,NA,UTS_11A_036,id_miss,id_miss
UTS_12_0Y_157,NA,NA,id_miss,id_miss
UTS_12_0Y_158,NA,NA,id_miss,id_miss
UTS_12_0Y_159,NA,NA,id_miss,id_miss
UTS_12_0Y_160,UTS_11A_028,NA,id_miss,id_miss
UTS_12_0Y_162,NA,NA,id_miss,id_miss
UTS_12_0Y_163,NA,NA,id_miss,id_miss
UTS_12_0Y_164,UTS_11A_029,NA,id_miss,id_miss
UTS_12_0Y_165,NA,NA,id_miss,id_miss
UTS_12_0Y_166,UTS_11A_028,NA,id_miss,id_miss
UTS_12_0Y_167,NA,NA,id_miss,id_miss
UTS_12_0Y_168,NA,NA,id_miss,id_miss
UTS_12_0Y_169,NA,NA,id_miss,id_miss
UTS_12_0Y_170,NA,NA,id_miss,id_miss
UTS_12_0Y_171,NA,NA,id_miss,id_miss
UTS_12_0Y_172,NA,NA,id_miss,id_miss
UTS_12_0Y_173,NA,NA,id_miss,id_miss
UTS_12_0Y_174,UTS_11A_039,UTS_11A_008,id_miss,id_miss
UTS_12_0Y_175,NA,NA,id_miss,id_miss
UTS_12_0Y_176,UTS_11A_039,NA,id_miss,id_miss
UTS_12_0Y_177,NA,NA,id_miss,id_miss
UTS_12_0Y_178,UTS_11A_028,NA,id_miss,id_miss
UTS_12_0Y_179,NA,NA,id_miss,id_miss
UTS_12_0Y_180,NA,UTS_11A_012,id_miss,id_miss
UTS_12_0Y_181,UTS_11A_028,NA,id_miss,id_miss
UTS_12_0Y_182,UTS_11A_039,UTS_11A_040,id_miss,id_miss
UTS_12_0Y_183,NA,UTS_11A_036,id_miss,id_miss
UTS_12_0Y_184,NA,UTS_11A_036,id_miss,id_miss
UTS_12_0Y_185,NA,NA,id_miss,id_miss
UTS_12_0Y_186,NA,NA,id_miss,id_miss
UTS_12_0Y_187,UTS_11A_028,NA,id_miss,id_miss
UTS_12_0Y_188,UTS_11A_039,NA,id_miss,id_miss
UTS_12_0Y_189,NA,NA,id_miss,id_miss
UTS_12_0Y_190,UTS_11A_039,UTS_11A_040,id_miss,id_miss
UTS_12_0Y_191,NA,NA,id_miss,id_miss
UTS_12_0Y_192,NA,NA,id_miss,id_miss
UTS_12_0Y_193,NA,NA,id_miss,id_miss
UTS_12_0Y_194,NA,NA,id_miss,id_miss
UTS_12_0Y_195,NA,NA,id_miss,id_miss
UTS_12_0Y_196,NA,NA,id_miss,id_miss
UTS_12_0Y_197,NA,NA,id_miss,id_miss
UTS_12_0Y_198,NA,NA,id_miss,id_miss
UTS_12_0Y_199,NA,NA,id_miss,id_miss
UTS_12_0Y_200,NA,NA,id_miss,id_miss
UTS_12_0Y_201,NA,NA,id_miss,id_miss
UTS_12_0Y_202,NA,NA,id_miss,id_miss
UTS_12_0Y_203,NA,NA,id_miss,id_miss
UTS_12_0Y_204,NA,NA,id_miss,id_miss
UTS_12_0Y_205,NA,NA,id_miss,id_miss
UTS_12_0Y_206,NA,NA,id_miss,id_miss
UTS_12_0Y_207,NA,NA,id_miss,id_miss
UTS_12_0Y_208,NA,NA,id_miss,id_miss
